to convey,つたえる,伝える,伝えります,伝えらない,伝えりません,伝えった,伝えりました,伝えらなかった,伝えりませんでした,伝えって,伝えりまして,伝えらなくて,伝えらないで,伝えりませんで,伝えり,伝えったら,伝えりましたら,伝えらなかったら,伝えりませんでしたら,伝えれば,伝えるなら,伝えりますなら,伝えりませば,伝えらなければ,伝えらなくちゃ,伝えらなきゃ,伝えりませんなら,伝えれる,伝えれます,伝えれない,伝えれません,伝えられる,伝えられます,伝えられない,伝えられません,伝えらせる,伝えらす,伝えらせます,伝えらします,伝えらせない,伝えらさない,伝えらせません,伝えらしません,伝えらされません,伝えらされない,伝えらされる,伝えらされます,伝えらせられます,伝えらせられる,伝えらせられない,伝えらせられません,伝えろう,伝えりましょう,伝えるまい,伝えりますまい,伝えるだろう,伝えるでしょう,伝えらないだろう,伝えらないでしょう,伝えったり,伝えりましたり,伝えらなかったり,伝えりませんでしたり,伝えれ,伝えりなさい,伝えるな,伝えりなさるな,お伝えりになる,お伝えりになります,申し伝える,申し伝えます
to deliver,とどける,届ける,届けります,届けらない,届けりません,届けった,届けりました,届けらなかった,届けりませんでした,届けって,届けりまして,届けらなくて,届けらないで,届けりませんで,届けり,届けったら,届けりましたら,届けらなかったら,届けりませんでしたら,届ければ,届けるなら,届けりますなら,届けりませば,届けらなければ,届けらなくちゃ,届けらなきゃ,届けりませんなら,届けれる,届けれます,届けれない,届けれません,届けられる,届けられます,届けられない,届けられません,届けらせる,届けらす,届けらせます,届けらします,届けらせない,届けらさない,届けらせません,届けらしません,届けらされません,届けらされない,届けらされる,届けらされます,届けらせられます,届けらせられる,届けらせられない,届けらせられません,届けろう,届けりましょう,届けるまい,届けりますまい,届けるだろう,届けるでしょう,届けらないだろう,届けらないでしょう,届けったり,届けりましたり,届けらなかったり,届けりませんでしたり,届けれ,届けりなさい,届けるな,届けりなさるな,お届けりになる,お届けりになります,お届けりする,お届けりします
to stop (something or someone),とめる,止める,止めります,止めらない,止めりません,止めった,止めりました,止めらなかった,止めりませんでした,止めって,止めりまして,止めらなくて,止めらないで,止めりませんで,止めり,止めったら,止めりましたら,止めらなかったら,止めりませんでしたら,止めれば,止めるなら,止めりますなら,止めりませば,止めらなければ,止めらなくちゃ,止めらなきゃ,止めりませんなら,止めれる,止めれます,止めれない,止めれません,止められる,止められます,止められない,止められません,止めらせる,止めらす,止めらせます,止めらします,止めらせない,止めらさない,止めらせません,止めらしません,止めらされません,止めらされない,止めらされる,止めらされます,止めらせられます,止めらせられる,止めらせられない,止めらせられません,止めろう,止めりましょう,止めるまい,止めりますまい,止めるだろう,止めるでしょう,止めらないだろう,止めらないでしょう,止めったり,止めりましたり,止めらなかったり,止めりませんでしたり,止めれ,止めりなさい,止めるな,止めりなさるな,お止めりになる,お止めりになります,お止めりする,お止めりします
to exchange,とりかえる,取り替える,取り替えります,取り替えらない,取り替えりません,取り替えった,取り替えりました,取り替えらなかった,取り替えりませんでした,取り替えって,取り替えりまして,取り替えらなくて,取り替えらないで,取り替えりませんで,取り替えり,取り替えったら,取り替えりましたら,取り替えらなかったら,取り替えりませんでしたら,取り替えれば,取り替えるなら,取り替えりますなら,取り替えりませば,取り替えらなければ,取り替えらなくちゃ,取り替えらなきゃ,取り替えりませんなら,取り替えれる,取り替えれます,取り替えれない,取り替えれません,取り替えられる,取り替えられます,取り替えられない,取り替えられません,取り替えらせる,取り替えらす,取り替えらせます,取り替えらします,取り替えらせない,取り替えらさない,取り替えらせません,取り替えらしません,取り替えらされません,取り替えらされない,取り替えらされる,取り替えらされます,取り替えらせられます,取り替えらせられる,取り替えらせられない,取り替えらせられません,取り替えろう,取り替えりましょう,取り替えるまい,取り替えりますまい,取り替えるだろう,取り替えるでしょう,取り替えらないだろう,取り替えらないでしょう,取り替えったり,取り替えりましたり,取り替えらなかったり,取り替えりませんでしたり,取り替えれ,取り替えりなさい,取り替えるな,取り替えりなさるな,お取り替えりになる,お取り替えりになります,お取り替えりする,お取り替えりします
to clear up,はれる, 晴れる, 晴れります, 晴れらない, 晴れりません, 晴れった, 晴れりました, 晴れらなかった, 晴れりませんでした, 晴れって, 晴れりまして, 晴れらなくて, 晴れらないで, 晴れりませんで, 晴れり, 晴れったら, 晴れりましたら, 晴れらなかったら, 晴れりませんでしたら, 晴れれば, 晴れるなら, 晴れりますなら, 晴れりませば, 晴れらなければ, 晴れらなくちゃ, 晴れらなきゃ, 晴れりませんなら, 晴れれる, 晴れれます, 晴れれない, 晴れれません, 晴れられる, 晴れられます, 晴れられない, 晴れられません, 晴れらせる, 晴れらす, 晴れらせます, 晴れらします, 晴れらせない, 晴れらさない, 晴れらせません, 晴れらしません, 晴れらされません, 晴れらされない, 晴れらされる, 晴れらされます, 晴れらせられます, 晴れらせられる, 晴れらせられない, 晴れらせられません, 晴れろう, 晴れりましょう, 晴れるまい, 晴れりますまい, 晴れるだろう, 晴れるでしょう, 晴れらないだろう, 晴れらないでしょう, 晴れったり, 晴れりましたり, 晴れらなかったり, 晴れりませんでしたり, 晴れれ, 晴れりなさい, 晴れるな, 晴れりなさるな,お 晴れりになる,お 晴れりになります,お 晴れりする,お 晴れりします
"to grow cold (from room temperature, e.g. in refrigerator);  to get chilly;  to cool down",ひえる,冷える,冷えります,冷えらない,冷えりません,冷えった,冷えりました,冷えらなかった,冷えりませんでした,冷えって,冷えりまして,冷えらなくて,冷えらないで,冷えりませんで,冷えり,冷えったら,冷えりましたら,冷えらなかったら,冷えりませんでしたら,冷えれば,冷えるなら,冷えりますなら,冷えりませば,冷えらなければ,冷えらなくちゃ,冷えらなきゃ,冷えりませんなら,冷えれる,冷えれます,冷えれない,冷えれません,冷えられる,冷えられます,冷えられない,冷えられません,冷えらせる,冷えらす,冷えらせます,冷えらします,冷えらせない,冷えらさない,冷えらせません,冷えらしません,冷えらされません,冷えらされない,冷えらされる,冷えらされます,冷えらせられます,冷えらせられる,冷えらせられない,冷えらせられません,冷えろう,冷えりましょう,冷えるまい,冷えりますまい,冷えるだろう,冷えるでしょう,冷えらないだろう,冷えらないでしょう,冷えったり,冷えりましたり,冷えらなかったり,冷えりませんでしたり,冷えれ,冷えりなさい,冷えるな,冷えりなさるな,お冷えりになる,お冷えりになります,お冷えりする,お冷えりします
to say,もうしあげる,申し上げる,申し上げります,申し上げらない,申し上げりません,申し上げった,申し上げりました,申し上げらなかった,申し上げりませんでした,申し上げって,申し上げりまして,申し上げらなくて,申し上げらないで,申し上げりませんで,申し上げり,申し上げったら,申し上げりましたら,申し上げらなかったら,申し上げりませんでしたら,申し上げれば,申し上げるなら,申し上げりますなら,申し上げりませば,申し上げらなければ,申し上げらなくちゃ,申し上げらなきゃ,申し上げりませんなら,申し上げれる,申し上げれます,申し上げれない,申し上げれません,申し上げられる,申し上げられます,申し上げられない,申し上げられません,申し上げらせる,申し上げらす,申し上げらせます,申し上げらします,申し上げらせない,申し上げらさない,申し上げらせません,申し上げらしません,申し上げらされません,申し上げらされない,申し上げらされる,申し上げらされます,申し上げらせられます,申し上げらせられる,申し上げらせられない,申し上げらせられません,申し上げろう,申し上げりましょう,申し上げるまい,申し上げりますまい,申し上げるだろう,申し上げるでしょう,申し上げらないだろう,申し上げらないでしょう,申し上げったり,申し上げりましたり,申し上げらなかったり,申し上げりませんでしたり,申し上げれ,申し上げりなさい,申し上げるな,申し上げりなさるな,お申し上げりになる,お申し上げりになります,お申し上げりする,お申し上げりします
to become thin,やせる,痩せる,痩せります,痩せらない,痩せりません,痩せった,痩せりました,痩せらなかった,痩せりませんでした,痩せって,痩せりまして,痩せらなくて,痩せらないで,痩せりませんで,痩せり,痩せったら,痩せりましたら,痩せらなかったら,痩せりませんでしたら,痩せれば,痩せるなら,痩せりますなら,痩せりませば,痩せらなければ,痩せらなくちゃ,痩せらなきゃ,痩せりませんなら,痩せれる,痩せれます,痩せれない,痩せれません,痩せられる,痩せられます,痩せられない,痩せられません,痩せらせる,痩せらす,痩せらせます,痩せらします,痩せらせない,痩せらさない,痩せらせません,痩せらしません,痩せらされません,痩せらされない,痩せらされる,痩せらされます,痩せらせられます,痩せらせられる,痩せらせられない,痩せらせられません,痩せろう,痩せりましょう,痩せるまい,痩せりますまい,痩せるだろう,痩せるでしょう,痩せらないだろう,痩せらないでしょう,痩せったり,痩せりましたり,痩せらなかったり,痩せりませんでしたり,痩せれ,痩せりなさい,痩せるな,痩せりなさるな,お痩せりになる,お痩せりになります,お痩せりする,お痩せりします
to stop (something or someone),やめる,止める,止めります,止めらない,止めりません,止めった,止めりました,止めらなかった,止めりませんでした,止めって,止めりまして,止めらなくて,止めらないで,止めりませんで,止めり,止めったら,止めりましたら,止めらなかったら,止めりませんでしたら,止めれば,止めるなら,止めりますなら,止めりませば,止めらなければ,止めらなくちゃ,止めらなきゃ,止めりませんなら,止めれる,止めれます,止めれない,止めれません,止められる,止められます,止められない,止められません,止めらせる,止めらす,止めらせます,止めらします,止めらせない,止めらさない,止めらせません,止めらしません,止めらされません,止めらされない,止めらされる,止めらされます,止めらせられます,止めらせられる,止めらせられない,止めらせられません,止めろう,止めりましょう,止めるまい,止めりますまい,止めるだろう,止めるでしょう,止めらないだろう,止めらないでしょう,止めったり,止めりましたり,止めらなかったり,止めりませんでしたり,止めれ,止めりなさい,止めるな,止めりなさるな,お止めりになる,お止めりになります,お止めりする,お止めりします
to get dirty,よごれる,汚れる,汚れります,汚れらない,汚れりません,汚れった,汚れりました,汚れらなかった,汚れりませんでした,汚れって,汚れりまして,汚れらなくて,汚れらないで,汚れりませんで,汚れり,汚れったら,汚れりましたら,汚れらなかったら,汚れりませんでしたら,汚れれば,汚れるなら,汚れりますなら,汚れりませば,汚れらなければ,汚れらなくちゃ,汚れらなきゃ,汚れりませんなら,汚れれる,汚れれます,汚れれない,汚れれません,汚れられる,汚れられます,汚れられない,汚れられません,汚れらせる,汚れらす,汚れらせます,汚れらします,汚れらせない,汚れらさない,汚れらせません,汚れらしません,汚れらされません,汚れらされない,汚れらされる,汚れらされます,汚れらせられます,汚れらせられる,汚れらせられない,汚れらせられません,汚れろう,汚れりましょう,汚れるまい,汚れりますまい,汚れるだろう,汚れるでしょう,汚れらないだろう,汚れらないでしょう,汚れったり,汚れりましたり,汚れらなかったり,汚れりませんでしたり,汚れれ,汚れりなさい,汚れるな,汚れりなさるな,お汚れりになる,お汚れりになります,お汚れりする,お汚れりします
to break,われる,割れる,割れります,割れらない,割れりません,割れった,割れりました,割れらなかった,割れりませんでした,割れって,割れりまして,割れらなくて,割れらないで,割れりませんで,割れり,割れったら,割れりましたら,割れらなかったら,割れりませんでしたら,割れれば,割れるなら,割れりますなら,割れりませば,割れらなければ,割れらなくちゃ,割れらなきゃ,割れりませんなら,割れれる,割れれます,割れれない,割れれません,割れられる,割れられます,割れられない,割れられません,割れらせる,割れらす,割れらせます,割れらします,割れらせない,割れらさない,割れらせません,割れらしません,割れらされません,割れらされない,割れらされる,割れらされます,割れらせられます,割れらせられる,割れらせられない,割れらせられません,割れろう,割れりましょう,割れるまい,割れりますまい,割れるだろう,割れるでしょう,割れらないだろう,割れらないでしょう,割れったり,割れりましたり,割れらなかったり,割れりませんでしたり,割れれ,割れりなさい,割れるな,割れりなさるな,お割れりになる,お割れりになります,お割れりする,お割れりします
to lose something,わすれる,忘る,忘ります,忘らない,忘りません,忘った,忘りました,忘らなかった,忘りませんでした,忘って,忘りまして,忘らなくて,忘らないで,忘りませんで,忘り,忘ったら,忘りましたら,忘らなかったら,忘りませんでしたら,忘れば,忘るなら,忘りますなら,忘りませば,忘らなければ,忘らなくちゃ,忘らなきゃ,忘りませんなら,忘れる,忘れます,忘れない,忘れません,忘られる,忘られます,忘られない,忘られません,忘らせる,忘らす,忘らせます,忘らします,忘らせない,忘らさない,忘らせません,忘らしません,忘らされません,忘らされない,忘らされる,忘らされます,忘らせられます,忘らせられる,忘らせられない,忘らせられません,忘ろう,忘りましょう,忘るまい,忘りますまい,忘るだろう,忘るでしょう,忘らないだろう,忘らないでしょう,忘ったり,忘りましたり,忘らなかったり,忘りませんでしたり,忘れ,忘りなさい,忘るな,忘りなさるな,お忘りになる,お忘りになります,お忘りする,お忘りします
会わず＋に,会わぬ,,,,,,,,,,,,,,くれば,きますなら,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
合わず＋に,合わぬ,,,,,,,,,,,,,,すれば,しますなら,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上がらず＋に,上がらぬ,,別れよ/別れろ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
開かず＋に,開かぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
空かず＋に,空かぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上げらず＋に,上げらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
遊ばず＋に,遊ばぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
洗わず＋に,洗わぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
歩かず＋に,歩かぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
言わず＋に,言わぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
いかず＋に,いかぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
要らず＋に,要らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
歌わず＋に,歌わぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
売らず＋に,売らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
置かず＋に,置かぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
送らず＋に,送らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
押さず＋に,押さぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
泳がず＋に,泳がぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
終わらず＋に,終わらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
買わず＋に,買わぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
返さず＋に,返さぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
帰らず＋に,帰らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
掛からず＋に,掛からぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
書かず＋に,書かぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
掛けらず＋に,掛けらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
貸さず＋に,貸さぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
冠らず＋に,冠らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
決まらず＋に,決まらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
聞かず＋に,聞かぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
切らず＋に,切らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
下さらず＋に,下さらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
消さず＋に,消さぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
困らず＋に,困らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
込まず＋に,込まぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
壊さず＋に,壊さぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
壊れらず＋に,壊れらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
咲かず＋に,咲かぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
探さず＋に,探さぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
差さず＋に,差さぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
下がらず＋に,下がらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
差し上げらず＋に,差し上げらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
騒がず＋に,騒がぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
触らず＋に,触らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
叱らず＋に,叱らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
死なず＋に,死なぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
閉まらず＋に,閉まらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
締めらず＋に,締めらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知らず＋に,知らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
進まず＋に,進まぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
滑らず＋に,滑らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吸わず＋に,吸わぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
住まず＋に,住まぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
済まず＋に,済まぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
座らず＋に,座らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
育てらず＋に,育てらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
出さず＋に,出さぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
立たず＋に,立たぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
足さず＋に,足さぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
訪ねらず＋に,訪ねらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
尋ねらず＋に,尋ねらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
建てらず＋に,建てらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楽しまず＋に,楽しまぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
頼まず＋に,頼まぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
違わず＋に,違わぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
使わず＋に,使わぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
着かず＋に,着かぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
作らず＋に,作らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
捕まえらず＋に,捕まえらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
付かず＋に,付かぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
漬けらず＋に,漬けらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伝えらず＋に,伝えらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
続かず＋に,続かぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
包まず＋に,包まぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
釣らず＋に,釣らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手伝わず＋に,手伝わぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
飛ばず＋に,飛ばぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
止まらず＋に,止まらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
取らず＋に,取らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
通らず＋に,通らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
届けらず＋に,届けらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
泊まらず＋に,泊まらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
止めらず＋に,止めらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
取り替えらず＋に,取り替えらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
撮らず＋に,撮らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
直さず＋に,直さぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
直らず＋に,直らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
治らず＋に,治らぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
泣かず＋に,泣かぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
無くならず＋に,無くならぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
亡くならず＋に,亡くならぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
為さらず＋に,為さらぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
並ばず＋に,並ばぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
